tweet_id,sentiment,content,label,data_type
1965814419,worry,@men why are not you at blue martini with me?? <-empp,2,train
1965814935,happiness,@men good luck with the footage - none of the stations are breaking in live with it,4,train
1965815375,neutral,@men i keep trying to get through but i cannot,1,train
1965815511,love,@men but i love adriana,3,train
1965815563,worry,"just wrote another song, but i ran out of ideas so this one is a bit crap",2,train
1965815792,neutral,@men where is sackiroth,1,train
1965816021,worry,"karine ruby, &quot;former olympic snowboarding champion dies at 31.&quot; -url-",2,train
1965816138,sadness,@men idk. i am only a stupid 7th grader,0,train
1965816400,worry,@men toldd you there was thunder! ew now it is all rainy sadness i am scared!,2,train
1965816492,sadness,bah a coworker ran into work late and her bag smacked into my knee it really hurts now,0,train
1965816525,sadness,@men unfortunately for us it looks like there are no funny people on twitter should we move to fb or start our own...flitter,0,train
1965816675,worry,@men is beastypops tired? i wish i was. my tablets are just making me want to throw up!,2,train
1965816749,sadness,upset bout to talk to someone but idk who though,0,train
1965816953,sadness,@men crap. <-empu i always forget you are on here,0,train
1965817086,worry,i cannot afford life right now. everything i want to do is too expensive,2,train
1965817336,sadness,"@men haha! you are so funny, mikee ... you are probably the only mike i shall ever like *sad thoughts*",0,train
1965817977,sadness,damn i wish i was at botcon with everyone.,0,train
1965818060,neutral,okay one of my ears popped so now i know what everything sounds like and everything is reall loud,1,train
1965818291,worry,has made a decision and will stick to it although i am really not sure it is the right one,2,train
1965818342,neutral,nothing to do tonight.,1,train
1965818870,worry,@men my bracelet broke today too.,2,train
1965818951,worry,@men i would love to call you but i live in norway so it is a little hard,2,train
1965819208,worry,can i just go to sleep and wake up in december when my house is all organized and the baby is here?... feeling like poo today,2,train
1965819425,worry,@men he already got a shot at having his own show and did not prove himself,2,train
1965819659,neutral,"thers not many peole tweeting tonight... well suppose it is friday...evry normal person is out partyin, but i am skint",1,train
1965819981,worry,i could not do anythin cuz he jacked it when i stepped out for like 30 seconds and was already outside up the mtn when i came back...,2,train
1965820156,sadness,"the internet is just being a big fail for me today-- not only is twitter it is usual semi-flaky self, but facebook and vrbo.com, too boo!",0,train
1965820309,happiness,mom says i have to get a new phone immediately...off to t-mobile. she paying...,4,train
1965820414,worry,looking for the @men in coal harbour. cannot find it!,2,train
1965820510,worry,@men i never get them and the hubby is due in next week... &lt;cries&gt; hope it is gone by then,2,train
1965820806,love,"@men noo, poor cat he just wants a cuddle... or food, it is hard to tell",3,train
1965820852,happiness,@men that was good . but mean haha,4,train
1965821114,worry,my car has an alarm and immobiliser so it makes it incredibly complicated and costly! i have no key code neither for the immobiliser.,2,train
1965821180,worry,@men i wish i could be there!! <-empp too much going on. sad day,2,train
1965821248,worry,@men are you still taking calls? we we are next to talk to you and we got disconnected before you got now.,2,train
1965821308,neutral,@men i want a call from you. go michigan! <-empu hahha,1,train
1965821542,sadness,ugh... my back is killing me.,0,train
1965821820,worry,&quot;your true theatre calling? - musical theatre actor&quot; i wish crying xx,2,train
1965821910,worry,off for the weekend! yay. i gots work from 8pm-12am though it sucks because this is like the last weekend for partying and i am going to be at,2,train
1965821973,worry,"great. now there has a cloud that is really, really dark grey right outside my office window. this sure has a lotta precip with it.",2,train
1965821976,neutral,rain is moving in from the west. thwarted plans for a wee nap outside,1,train
1965822371,worry,@men wish i was but i am in chicago,2,train
1965822547,sadness,"@men i was supposed to go tomorrow too, but have to use gas and ticket money to pay for car inspection fee.",0,train
1965822845,worry,just left and already misses nashville be back sunday,2,train
1965823175,worry,doesnt't want to get up,2,train
1965823383,worry,@men poor little woman with her smushed in head,2,train
1965823468,love,"i am increasingly convinced that i am moderately lactose-intolerant - given my deep and abiding love of cheese, this totally sucks",3,train
1965823477,worry,i think i lost all of my blog posts,2,train
1965823983,sadness,is at work,0,train
1965824234,sadness,bored to tears without my boys! they are at their dad's for a week,0,train
1965824327,worry,off to bed with my sore nipples,2,train
1965824830,worry,@men i wanted to beta test but saw the thread after the results we are announced,2,train
1965825371,neutral,anybody want to comment me? -url-,1,train
1965825556,sadness,"@men nurofen and marijuana, usually. but i am lacking the latter currently.",0,train
1965825715,neutral,@men so i am not seeing you this saturday?,1,train
1965826251,neutral,ahh! members of the toasters and @men playing with void union! sick! i missed @men and we are the union,1,train
1965826840,worry,@men i cannot drink because i do not have a dd to take of home,2,train
1965826977,sadness,i am sick and sad ... missing out on martini lounge tonight,0,train
1965828626,sadness,going to have yum dinner then watch 'bad girlfriend' play. i have a 6am call time tomorrow,0,train
1965828636,sadness,@men not my groom! think i shall die an old maid! lol,0,train
1965828958,worry,"@men i called you too, just you do not pick up! i think i deserve a shoutout...",2,train
1965829137,worry,aww i feel bad because i dunno if nicole is in the city looking for me. she has probably worried srry hun,2,train
1965829289,worry,so confused about what to do?,2,train
1965829473,worry,sunburnt again,2,train
1965829682,happiness,here's a big moan for dave leyrock... i am up in 8hrs! <-empu pity me! coloursfest ahoy xo,4,train
1965829848,neutral,i is goin to bed now,1,train
1965830097,sadness,"@men no, but i missed you",0,train
1965830197,neutral,@men what happened to all your sexy quotes?,1,train
1965830280,worry,"@men nothing much man, waiting for my insurance card to come through... cannot get any workdone here w/o it... redtape",2,train
1965831092,love,@men haha i took the quiz on fb and missed the mcfly one,3,train
1965831301,worry,@men i am so sad i wish i was going to,2,train
1965831481,worry,it is getting really windy out there,2,train
1965831787,worry,@men sorry to hear about your dog,2,train
1965831812,sadness,cannot beat all time low... (: i soo want to go to metro station... your cheap shots will not be able to break bones,0,train
1965833499,neutral,@men i tried both. @men is unstoppable.,1,train
1965834123,worry,@men it starts @ 6. but we will be there until they throw us out. traffic will be crazy!,2,train
1965834376,sadness,"this is the worst day ever, i have been told i am a chav",0,train
1965834784,neutral,@men is it done?,1,train
1965834815,neutral,well it sounds like sum kids with matches lit sum grass on fire,1,train
1965834891,worry,@men go and see my puppy! i do not want to be there alone,2,train
1965835248,sadness,there has too much light pollution to see the stars,0,train
1965835341,worry,i recommend returning your broken duck toy with the batteis it came with or the person who your giving it to may get mad!! <-empp trust me!,2,train
1965835451,neutral,i really miss my satan kitty,1,train
1965835635,neutral,my mom said i eat a lot,1,train
1965836043,worry,@men just read up on your mom hope she has okay!! <-empp,2,train
1965836396,worry,"@men why could not you let me know sooner...i cannot call out of work on this short notice, oh well here is for next time.",2,train
1965836542,sadness,i am not friends with anyone anymore,0,train
1965836580,neutral,"bears, beets, and... shit, never mind how about sg1, take-out, and wasabi vodka with ginger ale and lime...",1,train
1965836656,neutral,@men nope. back to 8weeks ... *sigh*,1,train
1965837993,neutral,i hate stupid boys! arrgh,1,train
1965839225,worry,@men ahh well he can only spend short amounts of time on because of his mum you should scroll back at our msgs!! <-empp ;-),2,train
1965839500,sadness,"my friends are in san pablo right now... they shall be drinking, laughing and swimming... and iim here... huhuhu",0,train
1965839656,worry,"well, it is very hot out. and i want to listen to lines,vines,and trying times!! <-empp",2,train
1965839680,worry,"@men: oh. the voting is over! but do not worry, i already voted for you about 100 times earlier!! <-empp",2,val
1965840085,neutral,i should have run today but i let my slight aches be a bad excuse i shall make it up tomorrow go 5.5,1,train
1965840167,happiness,my whole life has come to this...incredibly amazing,4,train
